temprature,rainfall,humidity
45.66,56.32,71.55
86.57,17.86,59.30
7.29,96.89,63.48
0.12,23.28,74.55
94.93,38.63,21.83
15.95,49.51,21.70
8.53,52.48,22.06
48.91,43.57,55.79
19.74,13.34,37.63
44.05,47.05,23.79
25.30,93.96,34.40
22.99,92.18,23.97
28.82,25.70,80.64
36.17,29.27,39.47
38.26,79.92,20.31
33.51,40.98,4.92
8.07,89.62,58.78
98.99,57.45,71.45
53.20,26.91,4.48
36.94,52.06,65.23
43.94,72.26,47.85
20.62,64.20,48.91
18.69,51.49,54.95
11.62,9.06,79.34
46.47,20.19,92.81
69.97,46.96,93.44
29.63,97.00,69.26
76.55,77.05,26.05
69.96,19.09,75.34
30.54,56.44,75.71
18.38,95.55,96.95
28.16,33.31,11.11
14.74,89.63,26.89
34.63,91.80,37.67
3.13,8.30,52.12
50.03,74.11,57.38
36.66,15.45,17.51
73.66,61.05,69.40
41.82,93.85,64.09
67.77,96.58,38.69
46.97,14.86,98.68
49.50,35.71,6.13
17.29,93.70,85.65
85.60,31.84,62.48
18.40,19.56,82.74
52.16,79.06,66.76
28.35,23.50,5.73
44.81,14.03,2.63
26.21,68.52,86.44
87.20,44.43,30.07
50.15,73.59,32.12
22.70,55.85,27.53
84.52,58.96,66.34
3.52,65.27,65.20
41.86,86.25,79.30
78.38,52.60,35.28
1.62,59.28,34.20
69.24,78.73,86.14
77.82,41.12,98.15
74.10,26.86,89.75
68.11,26.47,93.27
46.00,12.43,56.36
97.44,16.79,16.96
46.06,19.87,86.26
44.65,60.03,43.19
44.74,48.40,30.82
17.73,27.89,82.32
67.21,90.31,15.47
11.06,77.01,93.20
74.37,27.16,97.69
8.69,1.89,82.03
81.68,70.57,49.27
34.46,36.19,49.81
46.31,90.26,65.16
72.49,1.73,67.01
57.42,78.70,61.31
90.26,94.96,94.65
82.51,70.92,16.28
38.02,20.82,25.79
96.39,18.97,52.85
37.07,40.08,48.01
10.48,60.82,21.10
41.62,67.58,59.47
34.11,61.07,30.96
69.90,63.52,92.38
94.16,72.51,24.61
66.35,21.32,41.22
25.71,74.90,8.55
40.95,62.37,96.29
92.08,90.97,88.28
26.68,3.72,62.23
40.05,89.29,61.70
37.64,82.80,21.85
72.70,42.29,49.57
83.55,50.55,11.56
95.96,55.80,63.49
1.14,59.28,51.44
75.97,93.76,9.35
35.67,7.90,34.34
74.31,12.67,19.97
71.12,41.58,4.21
11.97,70.69,98.52
58.92,13.75,98.03
7.42,86.53,31.75
70.95,76.07,24.58
51.04,34.86,64.81
49.18,71.00,68.62
17.44,20.37,34.98
75.86,20.31,10.44
69.01,98.79,50.07
95.84,39.08,55.84
90.27,41.81,93.86
44.34,48.08,50.19
9.25,49.40,24.08
19.01,16.14,13.54
17.02,27.10,49.60
22.23,43.98,62.22
41.06,66.09,80.13
69.36,27.68,5.97
4.73,37.55,94.87
4.53,8.38,95.76
67.38,58.12,23.47
26.52,58.55,12.66
39.99,20.95,80.92
63.52,19.12,83.40
72.61,32.32,52.21
61.45,36.73,59.05
64.99,44.57,33.97
16.12,91.71,82.63
81.24,9.91,37.31
64.98,21.28,33.15
98.38,15.04,16.89
98.30,51.34,48.64
10.55,7.58,89.84
52.30,72.68,15.72
10.26,32.68,33.96
58.45,60.04,98.69
36.13,3.79,5.98
13.73,70.29,96.20
80.63,95.28,98.99
2.96,95.40,73.55
43.41,50.57,56.85
0.90,92.19,66.42
68.89,48.33,79.14
1.57,31.47,0.60
81.72,63.33,23.99
33.55,44.51,33.25
17.82,74.33,72.65
52.08,33.95,22.77
40.04,24.77,49.20
80.29,15.41,95.89
83.71,20.33,78.17
70.08,48.35,12.50
19.09,55.50,76.02
51.66,32.25,59.30
31.27,12.46,46.69
19.39,95.10,16.43
83.94,98.82,44.58
30.12,91.33,11.50
39.69,16.83,85.87
73.58,42.66,51.16
95.09,2.93,52.98
13.08,13.67,42.80
96.98,27.69,3.46
6.35,74.33,54.55
40.37,97.48,7.00
31.56,0.29,64.28
22.21,45.84,80.72
38.88,42.24,57.00
62.27,5.80,31.17
53.29,37.12,74.66
30.55,96.23,92.40
46.09,42.25,65.85
60.35,94.24,32.69
69.64,63.08,49.49
0.02,72.13,73.26
57.24,81.09,64.96
86.78,41.23,23.14
19.14,23.87,29.70
42.99,79.05,46.08
6.09,21.93,37.97
77.27,48.27,18.84
83.40,48.91,90.33
20.88,93.31,96.74
25.81,5.35,39.88
80.73,41.87,93.59
54.11,89.25,29.49
38.61,52.84,75.07
27.74,69.75,74.43
30.33,88.44,94.28
36.29,40.40,37.15
70.06,66.35,21.12
88.58,45.68,44.36
16.66,91.37,12.33
27.14,42.02,61.80
2.78,96.85,9.72
47.31,15.14,26.16
14.35,64.53,88.75
7.84,42.91,89.57
71.14,17.37,42.50
7.62,7.86,3.71
8.31,44.09,58.87
69.46,66.63,86.55
18.04,56.87,75.95
98.45,78.67,85.13
9.39,41.48,50.69
80.42,77.07,91.70
88.83,74.03,28.39
50.83,38.45,56.88
62.57,47.87,68.35
64.10,10.04,96.93
10.46,79.32,31.12
21.03,16.07,0.40
83.37,73.15,59.37
71.57,32.83,13.01
98.96,69.18,65.45
79.74,75.28,58.37
18.15,79.73,1.82
62.14,81.73,63.74
91.96,40.36,31.65
15.99,71.08,42.32
38.00,39.27,9.68
20.91,28.17,43.12
6.59,68.90,88.67
91.52,81.77,6.65
37.43,54.69,92.64
35.35,21.64,49.56
73.00,11.73,88.14
67.85,11.98,93.94
20.89,35.86,34.30
59.63,23.96,84.26
40.15,7.01,0.56
50.12,42.75,38.07
76.93,62.98,2.83
40.45,81.72,69.66
38.17,97.28,83.99
45.27,68.26,56.90
1.39,79.63,3.14
9.66,80.13,62.70
80.91,76.40,46.31
55.80,2.90,79.97
77.99,48.28,66.19
3.94,10.46,70.66
73.97,81.64,26.02
28.59,6.06,92.53
2.97,25.06,89.19
95.41,73.76,95.79
36.69,94.09,88.51
2.54,29.78,77.39
3.25,62.56,92.51
51.44,82.38,43.96
9.22,56.37,23.47
34.74,8.99,45.45
69.87,50.94,33.90
49.37,39.38,58.50
43.38,71.38,21.02
10.56,13.31,89.65
44.37,62.83,64.26
4.56,82.76,92.21
85.59,69.16,98.14
13.79,0.21,37.32
5.54,89.55,27.51
71.78,26.42,60.97
52.05,53.50,89.56
90.50,56.00,62.22
23.84,91.06,80.94
61.95,17.33,32.33
1.51,39.99,80.51
34.43,54.37,37.35
43.75,52.09,49.07
19.49,48.39,44.35
0.63,5.96,35.64
44.24,66.61,35.03
89.85,1.76,65.17
66.21,6.73,89.31
53.93,92.08,2.59
86.84,77.79,3.58
89.39,69.31,14.98
10.49,33.75,12.40
24.59,34.23,15.70
45.54,8.49,70.16
75.65,0.99,27.78
70.45,10.46,33.93
69.92,94.53,62.54
80.34,74.06,33.38
98.25,8.03,67.96
79.48,22.97,60.66
54.00,30.47,78.87
59.45,83.97,8.53
64.87,79.99,48.11
2.06,17.34,33.63
14.86,15.23,72.66
72.44,58.97,56.43
39.66,27.37,31.46
86.93,66.46,19.37
30.87,6.33,20.34
4.70,77.77,23.27
96.92,92.42,67.93
31.08,38.86,90.03
82.36,49.91,72.31
19.93,23.58,5.82
52.17,34.61,44.13
69.88,31.97,70.89
82.58,23.85,56.32
4.73,55.05,15.05
24.66,35.52,94.65
84.34,50.60,60.28
52.15,17.93,23.09
53.02,77.39,37.86
53.40,44.05,46.03
49.80,20.14,42.45
81.92,80.12,36.96
48.27,95.31,35.63
87.92,7.29,98.48
95.85,29.58,97.43
63.07,15.83,59.45
24.33,20.30,13.02
53.18,37.20,52.11
45.21,4.75,46.63
43.29,94.93,4.91
94.46,83.37,96.23
77.28,52.10,83.85
95.97,42.42,21.14
58.56,49.26,0.78
58.72,53.81,72.69
21.03,43.75,22.58
77.85,27.81,66.53
43.45,18.31,55.00
55.91,0.91,2.16
72.00,1.40,83.79
82.16,76.61,25.94
80.21,7.05,66.99
17.08,13.87,43.75
80.76,83.40,15.69
48.53,8.57,35.25
80.83,70.26,13.57
24.66,69.90,85.55
80.52,18.64,14.14
16.91,30.65,76.87
48.94,59.31,20.64
16.79,26.32,35.20
74.84,82.65,0.56
65.56,9.75,47.07
59.30,16.66,95.66
22.51,78.55,72.78
72.92,76.67,95.89
66.22,3.88,93.30
9.91,2.81,55.79
42.91,36.70,24.43
12.58,93.23,38.84
83.47,45.48,26.87
85.48,37.20,36.99
40.91,34.63,73.28
48.52,45.65,64.73
88.80,52.29,54.87
51.56,69.94,63.39
70.07,56.55,70.46
50.73,61.14,80.83
62.12,17.54,2.96
45.06,26.34,73.56
85.87,81.05,0.77
4.29,58.39,11.37
61.78,27.81,1.88
38.77,67.39,86.85
3.90,81.76,48.12
28.35,94.42,75.68
87.29,28.29,89.52
94.41,91.70,11.64
30.79,86.58,77.05
21.98,0.86,1.64
98.48,26.84,55.06
41.87,54.15,34.28
81.91,97.52,48.43
56.40,30.66,50.37
54.79,40.59,25.43
23.50,83.24,66.86
84.52,93.29,7.63
18.84,58.37,94.24
34.89,7.54,42.10
9.61,70.22,22.68
44.79,85.81,82.74
40.01,9.35,68.96
21.24,18.11,33.49
95.35,65.28,86.28
59.62,96.73,94.20
23.02,7.42,50.65
28.47,13.41,86.57
25.92,87.59,49.75
15.43,50.13,6.77
51.35,8.19,76.79
1.01,16.17,11.40
24.16,23.65,22.38
34.47,93.53,18.98
34.59,46.95,37.01
51.26,90.57,39.05
76.80,74.08,67.75
27.37,67.91,68.81
58.82,40.12,22.44
20.25,7.53,13.80
51.68,32.96,0.01
33.41,78.18,25.97
61.75,22.93,4.14
49.18,31.50,84.22
44.40,97.43,48.95
43.86,69.64,71.06
35.23,70.78,98.28
78.19,40.93,32.98
68.69,85.81,2.16
89.86,72.45,2.98
86.11,9.48,92.64
90.64,52.57,85.66
33.79,69.40,52.73
6.49,19.34,72.90
26.64,93.91,6.67
96.25,58.25,41.94
98.78,32.07,37.03
59.20,26.73,6.85
98.45,17.25,88.24
77.48,41.64,27.97
77.32,66.39,71.59
42.51,73.32,60.82
45.59,41.93,48.45
1.24,72.19,32.57
11.36,49.55,26.02
74.85,63.94,68.73
45.00,66.75,77.12
69.12,18.61,66.55
85.26,67.15,54.48
48.85,4.85,82.74
63.95,26.15,83.86
64.66,10.43,30.42
24.95,79.24,23.73
14.74,15.31,67.78
16.33,57.61,70.69
88.70,71.82,50.60
79.53,46.42,82.68
5.56,15.65,89.31
13.11,17.03,26.28
49.81,25.57,19.51
27.69,25.33,96.92
86.50,95.10,44.55
83.89,22.50,74.54
41.68,42.15,22.82
73.66,19.98,80.32
95.60,45.63,82.54
43.65,93.83,68.53
4.19,17.06,57.07
74.11,2.13,25.35
89.51,88.53,19.04
90.98,77.04,38.08
41.91,52.15,68.36
56.37,23.21,12.28
79.81,98.56,22.92
76.71,14.65,29.83
18.20,93.13,85.50
56.33,38.34,80.80
92.19,46.70,73.87
24.79,81.76,38.83
4.81,29.29,20.71
65.26,49.18,34.67
56.69,79.84,74.93
4.32,41.86,92.30
48.13,67.76,61.85
76.93,15.96,96.81
19.23,97.88,4.86
54.88,12.97,87.00
36.26,63.37,97.88
54.91,70.21,8.03
20.73,6.58,49.14
69.14,47.99,57.37
23.38,45.42,56.07
44.81,50.01,7.52
5.74,32.21,20.88
7.60,4.60,37.34
58.96,14.40,54.36
58.16,5.69,30.24
3.10,29.89,24.54
93.82,22.98,35.27
18.07,17.64,25.57
44.44,58.27,97.22
26.21,66.93,96.83
1.90,88.56,13.72
24.54,45.81,89.25
64.69,47.62,25.79
88.13,32.57,69.87
81.99,19.05,56.07
43.65,59.50,17.30
67.84,35.92,51.87
86.64,97.63,87.28
94.59,3.46,18.56
49.42,16.14,12.11
34.68,32.55,78.79
48.58,68.44,0.37
86.63,23.56,86.98
10.10,45.94,61.67
80.07,64.08,9.88
72.97,1.88,10.36
48.20,3.90,69.41
40.46,31.42,86.23
18.13,49.87,42.34
93.58,86.50,18.36
81.31,0.00,16.00
97.89,22.10,88.24
83.04,83.69,87.89
79.43,97.63,88.14
91.39,14.34,66.15
37.99,95.23,11.74
39.96,32.14,62.89
91.40,42.07,29.37
37.08,23.52,60.95
94.55,58.64,78.04
91.17,16.51,33.21
7.71,45.15,62.40
75.73,70.20,75.83
44.81,36.89,5.63
35.99,11.91,34.52
72.07,43.33,8.44
12.16,47.90,54.87
33.19,46.04,56.09
38.65,21.43,9.67
81.28,80.64,37.48
50.59,90.87,76.70
52.63,74.08,73.41
54.94,78.30,39.85
51.53,45.70,42.82
53.90,15.68,61.95
5.81,94.26,8.01
41.47,76.45,72.70
12.11,10.54,55.25
26.61,63.90,64.93
21.18,16.45,13.26
69.79,95.12,1.98
60.74,39.11,40.26
4.60,70.33,73.04
75.96,94.36,47.76
42.14,25.45,13.66
93.11,43.80,51.44
69.12,53.49,80.98
79.25,3.39,31.00
91.09,86.49,84.14
40.71,19.35,62.29
2.33,93.65,79.56
46.43,21.24,37.33
81.06,76.75,53.26
47.05,20.86,9.24
24.98,13.46,30.08
86.35,63.35,61.59
46.75,3.76,60.91
28.11,77.50,98.45
20.54,78.54,24.14
25.62,9.83,83.94
22.92,53.04,69.63
11.13,19.56,49.34
43.65,67.59,51.71
82.92,40.73,58.91
69.90,1.09,84.80
5.06,87.56,92.45
40.06,0.73,8.13
8.14,3.38,49.06
90.92,94.42,89.23
80.06,3.09,53.81
38.26,79.74,59.74
97.60,19.63,7.54
36.63,13.22,66.38
82.67,70.81,58.68
85.61,81.90,31.53
5.19,5.59,47.07
65.67,23.90,82.62
56.59,20.81,82.28
40.61,18.30,55.74
1.60,31.28,45.36
64.59,43.01,53.36
75.05,47.65,41.44
15.26,54.84,59.13
27.01,53.87,9.29
92.02,73.70,14.19
35.00,9.15,97.84
20.42,41.71,85.55
20.91,39.01,69.14
35.93,97.83,52.61
85.81,20.98,26.64
82.35,64.63,53.43
11.70,30.25,17.20
54.65,2.98,0.44
71.20,53.54,91.34
34.71,88.34,27.81
70.68,45.06,52.52
21.07,64.21,28.88
95.73,88.64,14.43
35.57,24.07,73.75
15.34,81.09,22.97
8.96,6.47,74.49
24.66,25.82,63.36
95.36,65.42,4.26
4.66,59.20,72.59
45.13,1.28,84.91
42.49,58.65,8.26
39.40,61.20,85.50
8.49,43.43,44.11
26.87,6.61,41.00
95.36,71.10,55.49
44.00,7.63,14.48
81.17,41.74,76.09
28.99,33.14,79.32
37.59,4.09,67.32
39.69,92.39,78.18
58.99,51.91,70.28
3.69,63.26,32.44
60.46,94.14,4.93
72.30,18.91,34.96
98.64,87.52,49.07
59.65,25.58,40.11
46.45,91.90,86.12
28.08,28.83,15.78
36.96,37.27,44.30
93.34,28.79,34.83
38.37,94.06,4.39
51.88,47.87,7.41
37.01,83.81,78.08
16.37,36.78,15.40
93.48,29.30,40.96
86.20,40.87,29.43
8.54,41.27,4.81
70.50,37.36,28.84
56.41,75.85,83.45
32.71,4.67,90.35
72.99,27.80,24.47
18.63,96.74,38.43
54.52,22.85,74.95
96.17,86.82,20.83
96.99,1.75,86.72
22.14,15.88,82.08
67.21,38.34,40.84
14.35,23.62,35.15
65.17,93.52,98.26
80.96,77.78,94.86
37.36,77.89,53.84
74.35,75.08,45.03
23.29,85.03,74.88
56.76,36.14,58.62
3.24,31.72,2.61
11.64,44.88,69.56
43.98,67.81,96.42
49.35,21.73,39.83
94.66,66.87,12.67
53.04,9.52,24.75
67.94,29.02,22.22
25.39,53.58,22.06
78.38,69.24,79.82
19.82,19.75,35.56
53.85,24.21,93.62
12.19,5.67,78.25
61.46,84.91,1.87
12.00,54.30,69.02
83.83,78.05,41.96
51.79,23.95,39.74
10.86,97.27,93.21
25.02,78.58,50.24
45.06,90.54,25.22
12.43,2.24,27.04
76.85,19.86,79.73
0.58,2.00,53.23
46.16,0.98,57.66
0.85,62.44,28.44
90.53,75.93,89.90
10.72,68.25,76.77
96.78,64.01,19.32
91.51,31.53,5.66
67.18,38.65,81.30
65.74,62.02,92.45
28.38,21.62,54.10
60.92,73.95,64.48
47.91,95.08,53.94
28.99,40.91,14.01
48.75,33.40,26.09
49.43,88.68,45.30
42.42,1.33,1.53
94.38,90.45,58.73
22.29,13.75,53.62
33.78,64.02,15.77
14.80,7.71,58.50
0.72,46.83,58.94
13.11,11.29,38.55
83.94,37.21,93.30
76.01,10.47,15.57
25.66,1.14,0.28
89.72,92.28,3.15
9.71,75.47,71.00
87.89,78.06,97.54
46.77,13.95,3.21
48.60,18.03,84.20
23.59,49.35,29.34
90.07,67.44,10.10
38.00,87.52,98.64
70.05,97.79,73.11
91.29,0.43,67.61
31.15,93.50,51.70
42.16,27.72,98.65
71.84,53.31,20.61
90.64,14.62,15.39
79.25,41.22,58.17
39.52,59.39,0.65
82.20,45.18,75.29
69.38,64.83,45.80
87.02,96.53,42.35
58.45,65.56,6.43
81.91,34.45,15.70
29.59,2.50,93.12
60.22,80.36,35.54
51.36,98.01,5.84
13.02,87.19,56.06
90.64,7.29,13.18
46.82,13.91,43.82
66.54,70.87,7.83
50.10,32.24,81.06
52.87,35.62,55.31
26.32,79.57,22.02
28.84,58.59,87.51
34.49,26.37,96.89
79.14,68.40,37.66
40.59,82.21,70.65
29.36,80.43,26.43
21.06,55.62,41.60
69.65,9.87,38.20
26.34,43.36,71.73
86.27,77.12,69.44
83.08,93.44,53.55
62.13,63.97,4.08
87.91,3.76,15.41
37.57,28.14,57.22
65.94,63.84,87.54
49.54,6.80,20.27
74.24,74.02,28.78
58.54,44.36,96.62
29.09,87.91,3.89
83.67,68.54,79.64
78.80,69.98,79.06
97.74,69.77,58.82
11.91,63.91,19.39
30.58,64.77,81.46
37.19,18.80,69.63
7.06,17.76,41.58
72.14,27.98,96.46
43.99,43.21,11.90
49.66,14.30,15.83
35.71,64.88,83.84
66.08,69.74,89.68
84.15,83.97,31.38
96.85,93.71,32.92
86.97,75.40,91.35
13.15,48.77,3.94
20.33,22.62,41.56
85.79,41.68,61.44
15.37,48.88,7.72
33.19,86.71,43.02
33.28,87.91,90.14
82.70,46.43,72.78
67.57,22.66,82.04
42.17,72.96,26.89
95.93,26.24,3.80
56.50,73.12,30.41
2.04,15.58,92.00
11.20,89.77,26.63
61.58,0.76,42.58
13.82,87.49,8.07
13.95,3.24,72.97
17.56,65.08,76.83
6.46,54.59,78.38
44.40,68.40,33.49
37.29,72.18,39.63
77.98,98.96,34.88
53.32,46.85,31.29
58.34,91.35,50.50
2.98,85.75,65.51
76.15,31.22,61.88
16.01,20.76,8.15
32.51,24.69,69.80
92.44,93.78,82.99
48.70,33.53,60.21
49.02,24.67,13.80
13.58,50.76,57.13
26.85,36.77,12.74
66.65,54.36,42.15
46.72,29.27,84.16
46.95,79.08,2.49
89.46,27.36,7.29
5.64,22.61,10.45
76.83,26.39,45.64
13.50,6.67,95.88
41.87,28.39,68.42
40.84,30.99,7.12
73.51,61.25,46.55
87.45,69.16,21.29
42.80,64.21,95.80
81.74,75.60,46.98
60.41,7.36,37.94
55.40,88.96,66.68
14.24,22.38,42.67
49.90,92.53,62.98
71.70,81.04,1.74
94.68,10.31,7.98
69.11,77.44,71.06
63.11,70.76,1.68
14.94,73.14,21.93
4.04,64.82,53.62
56.99,15.92,61.75
75.57,16.55,81.29
32.62,49.37,31.65
52.91,51.58,77.67
27.74,70.33,33.41
53.55,98.39,27.93
60.77,16.45,54.13
73.24,29.06,29.96
67.70,14.90,18.39
45.60,58.24,48.00
5.20,64.46,21.84
62.14,56.08,86.07
81.36,40.36,55.68
31.12,56.34,31.05
61.53,21.63,23.83
83.36,75.59,22.53
93.12,11.30,35.62
7.03,46.19,75.68
36.85,85.66,86.01
23.47,88.38,47.35
10.87,13.98,61.89
9.36,26.31,72.30
7.89,21.60,11.72
82.07,21.77,83.00
87.31,92.00,19.23
48.67,11.35,6.74
70.64,55.24,97.52
96.98,92.87,38.73
40.53,68.88,61.97
4.31,83.09,63.64
7.89,11.81,35.21
74.52,50.29,81.82
14.99,1.07,91.80
97.51,48.82,28.86
68.94,82.97,61.78
9.20,94.86,94.70
88.19,57.60,5.01
77.77,23.85,4.80
37.74,71.97,37.12
67.99,98.48,75.32
34.62,39.69,32.35
31.01,69.24,75.13
44.94,80.23,27.24
2.72,43.74,56.88
15.41,55.43,7.09
78.73,0.63,20.93
78.86,72.98,17.30
67.49,62.21,84.75
40.78,6.80,79.46
5.38,0.79,31.65
58.76,18.39,10.79
89.08,74.37,41.62
10.89,30.58,17.72
23.45,83.68,75.27
57.04,43.26,45.22
40.64,45.38,3.69
2.71,35.14,28.08
74.93,4.16,83.86
27.47,30.52,81.70
64.02,28.13,86.48
43.83,24.07,23.08
87.57,1.22,73.82
91.85,60.21,68.57
16.72,81.60,70.03
80.27,38.43,54.08
42.79,78.16,38.06
6.81,86.49,23.41
95.58,93.99,14.40
26.39,93.89,27.45
31.20,13.16,90.44
22.62,42.24,82.25
28.07,68.49,75.04
2.51,8.23,65.84
52.68,80.77,55.48
97.73,37.68,36.02
57.79,79.73,71.65
83.67,92.88,30.42
86.86,8.49,90.29
58.20,49.43,22.77
88.02,25.98,48.72
93.17,54.89,72.09
49.35,75.03,91.67
52.72,69.98,44.97
58.48,85.79,7.81
88.51,40.99,42.16
22.14,98.77,98.03
87.19,51.85,98.74
94.94,86.27,12.73
47.38,13.78,3.50
6.48,92.08,18.31
47.13,94.17,91.81
73.72,92.52,89.78
46.35,2.91,25.57
33.36,68.48,62.23
19.22,22.49,56.30
35.98,56.14,54.49
58.67,28.59,85.00
65.33,71.09,9.29
6.85,27.42,83.64
46.49,22.37,17.27
77.24,92.43,20.15
97.16,50.33,78.42
92.59,24.11,46.99
26.82,61.67,79.67
56.64,43.37,62.89
5.44,10.56,21.59
52.88,72.80,87.41
3.55,46.53,62.38
52.00,49.59,89.71
58.97,98.37,29.32
2.44,44.42,12.18
43.16,55.68,14.99
8.33,45.15,32.58
0.64,78.28,78.01
45.90,85.71,36.65
38.82,43.50,53.54
58.66,17.62,1.05
11.10,33.02,91.86
94.60,80.26,2.19
54.98,71.34,19.81
13.69,17.05,70.14
35.44,2.89,24.71
13.57,32.75,55.85
36.37,24.68,16.03
46.24,25.04,14.99
2.68,27.43,16.17
71.65,73.99,27.05
72.12,50.46,90.79
2.81,92.74,18.29
64.54,92.32,65.57
76.47,77.93,88.56
41.40,50.15,90.35
48.18,46.59,11.72
1.20,53.18,16.24
52.60,31.85,16.55
25.28,70.56,26.87
13.47,14.95,53.68
15.95,49.87,19.27
17.40,55.91,0.39
70.94,71.70,56.45
40.69,62.80,40.77
24.08,71.69,86.35
32.41,65.31,65.03
86.35,46.17,43.09
52.59,83.26,51.85
18.80,90.18,12.70
79.67,11.12,71.73
29.81,8.02,54.97
88.65,53.00,90.98
42.62,8.45,86.22
70.76,44.08,25.13
22.56,10.88,7.63
27.51,74.74,86.23
96.57,14.56,38.17
40.17,16.61,97.80
85.58,11.98,90.25
79.93,2.65,54.65
78.17,76.68,53.75
12.67,70.82,64.62
13.53,72.12,58.27
11.10,28.78,87.61
90.09,40.45,3.37
49.07,84.76,40.14
9.58,56.91,62.79
28.13,0.29,28.62
35.88,1.71,91.45
65.53,1.94,76.06
90.06,86.15,94.48
98.27,85.49,22.58
27.71,49.00,37.93
13.78,15.25,82.15
79.58,1.63,43.86
59.63,92.18,49.68
32.44,83.27,69.55
88.54,92.57,93.35
65.99,45.24,55.40
36.92,37.85,1.85
72.30,54.75,59.75
75.39,76.56,52.38
9.49,97.29,57.73
78.76,57.99,55.64
63.43,23.65,72.33
96.35,4.89,93.32
79.12,70.63,89.37
22.77,85.22,97.18
42.52,80.91,90.64
2.90,52.93,38.32
36.48,27.18,76.21
92.65,41.21,19.98
43.37,27.42,30.88
97.32,90.53,90.27
12.14,28.63,78.78
58.01,98.99,1.24
97.00,58.23,98.57
24.09,23.13,83.40
27.58,93.55,5.24
57.65,45.37,12.79
64.34,4.92,50.76
0.14,94.10,32.51
32.17,29.56,5.15
30.37,86.24,72.97
27.40,57.02,73.66
59.64,57.13,19.66
23.50,47.43,95.75
13.53,54.07,61.26
78.95,10.24,49.99
45.46,46.22,71.21
9.39,67.30,30.87
22.78,3.48,78.48
96.18,57.14,72.96
39.22,16.63,9.43
27.45,40.15,38.14
58.03,81.29,36.99
89.35,10.79,12.23
19.53,3.75,38.16
5.90,84.91,94.78
15.86,25.06,37.66
53.34,4.30,63.97
76.93,38.35,96.51
25.16,68.98,38.76
71.95,60.43,70.73
8.11,1.10,88.63
73.05,92.01,25.73
18.90,13.01,75.82
0.80,3.16,1.16
61.86,1.26,79.88
78.94,51.28,12.99
32.63,25.98,21.29
8.78,68.83,13.60
59.35,33.07,66.38
56.55,1.15,59.86
88.26,78.13,18.81
39.89,47.73,55.05
84.10,55.00,66.52
9.07,76.19,31.20
49.42,32.52,33.68
10.96,12.61,81.65
83.72,80.52,23.45
65.60,46.27,95.89
38.69,97.62,52.50
94.06,46.98,17.72
0.62,2.63,78.52
72.05,87.79,60.71
60.11,89.78,0.67
29.24,1.35,43.91
7.00,41.57,59.84
94.81,21.74,96.91
33.26,16.46,32.36
42.64,20.10,74.69
21.23,12.34,26.51
22.48,67.24,35.69
90.78,73.26,55.87
5.55,39.06,28.93
39.80,87.82,55.83
49.33,65.01,44.64
20.78,64.30,71.66
90.46,41.24,37.57
82.93,73.93,33.28
2.47,87.22,18.84
93.79,3.24,65.96
64.69,65.72,87.05
48.64,40.17,76.27
89.97,74.27,36.27
31.30,37.26,23.33
29.07,57.40,73.08
30.31,26.26,86.66
39.42,65.33,44.34
84.13,12.72,67.49
64.29,26.98,69.02
81.73,77.21,73.03
43.03,80.32,95.39
81.67,11.78,58.84
77.43,12.93,49.76
39.84,40.18,47.48
88.21,64.65,86.38
71.49,83.09,97.95
97.69,34.27,70.57
65.04,21.82,8.07
18.27,62.68,8.17
29.39,27.84,59.27
84.81,68.00,12.28
57.29,66.65,78.37
64.72,70.65,63.90
92.14,22.25,30.53
29.47,70.02,51.66
38.58,81.18,70.44
50.00,17.93,65.73
80.82,73.33,34.54
10.88,1.60,64.32
4.70,25.34,92.46
75.49,13.57,56.60
9.12,74.77,62.33
69.45,8.93,52.03
67.11,50.94,16.94
64.16,43.12,66.24
39.38,27.98,11.45
82.90,22.47,26.78
32.02,62.94,79.94
95.95,75.46,13.93
16.74,66.87,47.06
55.01,40.50,94.28
59.37,40.04,74.19
31.72,61.49,30.50
84.34,21.80,1.14
35.74,37.72,26.92
26.68,19.22,8.84
63.40,45.19,55.06
55.54,56.59,74.19
93.74,38.96,83.98
80.04,52.05,21.78
63.52,88.80,68.20
48.20,18.89,6.40
59.60,21.76,22.37
32.13,84.15,47.36
68.91,54.85,75.76
0.78,6.11,86.15
58.82,70.56,14.44
42.46,14.11,5.06
23.02,47.21,66.13
36.60,26.54,13.88
71.59,57.28,78.23
65.16,26.84,34.02
46.69,80.19,51.42
48.99,72.45,79.38
11.01,40.64,92.75
97.22,79.15,14.99
56.76,20.19,49.16
16.13,37.92,46.41
76.70,41.00,8.51
90.79,90.72,57.38
85.06,86.22,28.67
25.56,70.17,17.97
84.47,60.78,65.95
49.97,51.07,93.81
40.62,3.63,19.75
96.42,65.67,55.99
23.46,46.92,19.53
45.69,75.56,28.14
89.20,13.98,92.38
85.77,13.86,14.60
13.04,80.09,37.27
16.13,49.14,66.59
91.90,92.62,87.58
12.19,46.43,41.17
44.21,71.85,51.59
22.70,69.70,30.16
5.43,32.30,26.73
65.08,47.06,29.93
94.38,89.37,18.38
6.33,45.62,0.13
82.46,98.48,97.40
85.75,35.71,37.52
71.58,7.20,39.53
74.05,29.96,44.18
73.63,80.50,25.44
9.26,5.72,63.81
17.74,61.19,67.68
84.00,54.88,65.67
74.59,48.15,67.67
43.50,10.75,80.15
